time,SMA
2024-06-26 13:00,171.9618
2024-06-26 12:30,172.0159
2024-06-26 12:00,172.0693
2024-06-26 11:30,172.1150
2024-06-26 11:00,172.1815
2024-06-26 10:30,172.2663
2024-06-26 10:00,172.3634
2024-06-26 09:30,172.4570
2024-06-26 09:00,172.5471
2024-06-26 08:30,172.6347
2024-06-26 08:00,172.7268
2024-06-26 07:30,172.8043
2024-06-26 07:00,172.8473
2024-06-26 06:30,172.8813
2024-06-26 06:00,172.9182
2024-06-26 05:30,172.9563
2024-06-26 05:00,172.9846
2024-06-26 04:30,173.0079
2024-06-26 04:00,173.0299
2024-06-25 19:30,173.0573
2024-06-25 19:00,173.0819
2024-06-25 18:30,173.1013
2024-06-25 18:00,173.1161
2024-06-25 17:30,173.1141
2024-06-25 17:00,173.1124
2024-06-25 16:30,173.1132
2024-06-25 16:00,173.0994
2024-06-25 15:30,173.0975
2024-06-25 15:00,173.0942
2024-06-25 14:30,173.0878
2024-06-25 14:00,173.0834
2024-06-25 13:30,173.0810
2024-06-25 13:00,173.0736
2024-06-25 12:30,173.0667
2024-06-25 12:00,173.0675
2024-06-25 11:30,173.0411
2024-06-25 11:00,173.0113
2024-06-25 10:30,172.9796
2024-06-25 10:00,172.9575
2024-06-25 09:30,172.9426
2024-06-25 09:00,172.9280
2024-06-25 08:30,172.8906
2024-06-25 08:00,172.8429
2024-06-25 07:30,172.8007
2024-06-25 07:00,172.7903
2024-06-25 06:30,172.7639
2024-06-25 06:00,172.7396
2024-06-25 05:30,172.7173
2024-06-25 05:00,172.6968
2024-06-25 04:00,172.6730
2024-06-24 19:30,172.6479
2024-06-24 19:00,172.6226
2024-06-24 18:30,172.5899
2024-06-24 18:00,172.5607
2024-06-24 17:30,172.5385
2024-06-24 17:00,172.5207
2024-06-24 16:30,172.5025
2024-06-24 16:00,172.4729
2024-06-24 15:30,172.4524
2024-06-24 15:00,172.4339
2024-06-24 14:30,172.4087
2024-06-24 14:00,172.3793
2024-06-24 13:30,172.3461
2024-06-24 13:00,172.3265
2024-06-24 12:30,172.2923
2024-06-24 12:00,172.2481
2024-06-24 11:30,172.1892
2024-06-24 11:00,172.1232
2024-06-24 10:30,172.0523
2024-06-24 10:00,171.9893
2024-06-24 09:30,171.9049
2024-06-24 09:00,171.8276
2024-06-24 08:30,171.7886
2024-06-24 08:00,171.7367
2024-06-24 07:30,171.7101
2024-06-24 07:00,171.6761
2024-06-24 06:30,171.6780
2024-06-24 06:00,171.6495
2024-06-24 05:30,171.6248
2024-06-24 05:00,171.5962
2024-06-24 04:30,171.5531
2024-06-24 04:00,171.5204
2024-06-21 19:30,171.4783
2024-06-21 19:00,171.4510
2024-06-21 18:30,171.4239
2024-06-21 18:00,171.3960
2024-06-21 17:30,171.3719
2024-06-21 17:00,171.3367
2024-06-21 16:30,171.3071
2024-06-21 16:00,171.2789
2024-06-21 15:30,171.2476
2024-06-21 15:00,171.2197
2024-06-21 14:30,171.2010
2024-06-21 14:00,171.1804
2024-06-21 13:30,171.1538
2024-06-21 13:00,171.1326
2024-06-21 12:30,171.0949
2024-06-21 12:00,171.0526
2024-06-21 11:30,170.9957
2024-06-21 11:00,170.9326
2024-06-21 10:30,170.8703
2024-06-21 10:00,170.8071
2024-06-21 09:30,170.7475
2024-06-21 09:00,170.6846
2024-06-21 08:30,170.5864
2024-06-21 08:00,170.5028
2024-06-21 07:30,170.4205
2024-06-21 07:00,170.3472
2024-06-21 06:30,170.2781
2024-06-21 06:00,170.2074
2024-06-21 05:30,170.1388
2024-06-21 05:00,170.0716
2024-06-21 04:30,170.0114
2024-06-21 04:00,169.9508
2024-06-20 19:30,169.8831
2024-06-20 19:00,169.8087
2024-06-20 18:30,169.7395
2024-06-20 18:00,169.6618
2024-06-20 17:30,169.5890
2024-06-20 17:00,169.5193
2024-06-20 16:30,169.4514
2024-06-20 16:00,169.3787
2024-06-20 15:30,169.3093
2024-06-20 15:00,169.2346
2024-06-20 14:30,169.1591
2024-06-20 14:00,169.0837
2024-06-20 13:30,169.0110
2024-06-20 13:00,168.9519
2024-06-20 12:30,168.8971
2024-06-20 12:00,168.8348
2024-06-20 11:30,168.7799
2024-06-20 11:00,168.7278
2024-06-20 10:30,168.6703
2024-06-20 10:00,168.6257
2024-06-20 09:30,168.5569
2024-06-20 09:00,168.4902
2024-06-20 08:30,168.3892
2024-06-20 08:00,168.3170
2024-06-20 07:30,168.2336
2024-06-20 07:00,168.1582
2024-06-20 06:30,168.1050
2024-06-20 06:00,168.0543
2024-06-20 05:30,168.0160
2024-06-20 05:00,167.9810
2024-06-20 04:30,167.9509
2024-06-20 04:00,167.9175
2024-06-18 19:30,167.8848
2024-06-18 19:00,167.8589
2024-06-18 18:30,167.8291
2024-06-18 18:00,167.7956
2024-06-18 17:30,167.7714
2024-06-18 17:00,167.7460
2024-06-18 16:30,167.7216
2024-06-18 16:00,167.6984
2024-06-18 15:30,167.6759
2024-06-18 15:00,167.6512
2024-06-18 14:30,167.6435
2024-06-18 14:00,167.6435
2024-06-18 13:30,167.6531
2024-06-18 13:00,167.6636
2024-06-18 12:30,167.6706
2024-06-18 12:00,167.6710
2024-06-18 11:30,167.6604
2024-06-18 11:00,167.6527
2024-06-18 10:30,167.6579
2024-06-18 10:00,167.6679
2024-06-18 09:30,167.6668
2024-06-18 09:00,167.6607
2024-06-18 08:30,167.6311
2024-06-18 08:00,167.6075
2024-06-18 07:30,167.5795
2024-06-18 07:00,167.5620
2024-06-18 06:30,167.5394
2024-06-18 06:00,167.5180
2024-06-18 05:30,167.4989
2024-06-18 05:00,167.4837
2024-06-18 04:30,167.4670
2024-06-18 04:00,167.4493
2024-06-17 19:30,167.4306
2024-06-17 19:00,167.4096
2024-06-17 18:30,167.3949
2024-06-17 18:00,167.3791
2024-06-17 17:30,167.3645
2024-06-17 17:00,167.3533
2024-06-17 16:30,167.3458
2024-06-17 16:00,167.3422
2024-06-17 15:30,167.3293
2024-06-17 15:00,167.3178
2024-06-17 14:30,167.3071
2024-06-17 14:00,167.3121
2024-06-17 13:30,167.3041
2024-06-17 13:00,167.2987
2024-06-17 12:30,167.2919
2024-06-17 12:00,167.2985
2024-06-17 11:30,167.3039
2024-06-17 11:00,167.3116
2024-06-17 10:30,167.3173
2024-06-17 10:00,167.3292
2024-06-17 09:30,167.3408
2024-06-17 09:00,167.3513
2024-06-17 08:30,167.3653
2024-06-17 08:00,167.3658
2024-06-17 07:30,167.3679
2024-06-17 07:00,167.3761
2024-06-17 06:30,167.3751
2024-06-17 06:00,167.3834
2024-06-17 05:30,167.3883
2024-06-17 05:00,167.3847
2024-06-17 04:30,167.3839
2024-06-17 04:00,167.3787
2024-06-14 19:30,167.3736
2024-06-14 19:00,167.3678
2024-06-14 18:30,167.3658
2024-06-14 18:00,167.3625
2024-06-14 17:30,167.3535
2024-06-14 17:00,167.3549
2024-06-14 16:30,167.3510
2024-06-14 16:00,167.3516
2024-06-14 15:30,167.3483
2024-06-14 15:00,167.3460
2024-06-14 14:30,167.3544
2024-06-14 14:00,167.3540
2024-06-14 13:30,167.3521
2024-06-14 13:00,167.3559
2024-06-14 12:30,167.3441
2024-06-14 12:00,167.3291
2024-06-14 11:30,167.3254
2024-06-14 11:00,167.3216
2024-06-14 10:30,167.3373
2024-06-14 10:00,167.3643
2024-06-14 09:30,167.3986
2024-06-14 09:00,167.4211
2024-06-14 08:30,167.4443
2024-06-14 08:00,167.4765
2024-06-14 07:30,167.5017
2024-06-14 07:00,167.5392
2024-06-14 06:30,167.5919
2024-06-14 06:00,167.6335
2024-06-14 05:30,167.6609
2024-06-14 05:00,167.6834
2024-06-14 04:30,167.7008
2024-06-14 04:00,167.7242
2024-06-13 19:30,167.7450
2024-06-13 19:00,167.7663
2024-06-13 18:30,167.7786
2024-06-13 18:00,167.7928
2024-06-13 17:30,167.8027
2024-06-13 17:00,167.8141
2024-06-13 16:30,167.8293
2024-06-13 16:00,167.8316
2024-06-13 15:30,167.8369
2024-06-13 15:00,167.8435
2024-06-13 14:30,167.8547
2024-06-13 14:00,167.8601
2024-06-13 13:30,167.8597
2024-06-13 13:00,167.8556
2024-06-13 12:30,167.8564
2024-06-13 12:00,167.8553
2024-06-13 11:30,167.8560
2024-06-13 11:00,167.8536
2024-06-13 10:30,167.8440
2024-06-13 10:00,167.8385
2024-06-13 09:30,167.8322
2024-06-13 09:00,167.8103
2024-06-13 08:30,167.7918
2024-06-13 08:00,167.7591
2024-06-13 07:30,167.7321
2024-06-13 07:00,167.7491
2024-06-13 06:30,167.7683
2024-06-13 06:00,167.7937
2024-06-13 05:30,167.8121
2024-06-13 05:00,167.8313
2024-06-13 04:30,167.8508
2024-06-13 04:00,167.8704
2024-06-12 19:30,167.8950
2024-06-12 19:00,167.9127
2024-06-12 18:30,167.9360
2024-06-12 18:00,167.9573
2024-06-12 17:30,167.9781
2024-06-12 17:00,167.9980
2024-06-12 16:30,168.0127
2024-06-12 16:00,168.0389
2024-06-12 15:30,168.0672
2024-06-12 15:00,168.0763
2024-06-12 14:30,168.1088
2024-06-12 14:00,168.1411
2024-06-12 13:30,168.1688
2024-06-12 13:00,168.1926
2024-06-12 12:30,168.2138
2024-06-12 12:00,168.2241
2024-06-12 11:30,168.2264
2024-06-12 11:00,168.2269
2024-06-12 10:30,168.2357
2024-06-12 10:00,168.2337
2024-06-12 09:30,168.2320
2024-06-12 09:00,168.2210
2024-06-12 08:30,168.1909
2024-06-12 08:00,168.1770
2024-06-12 07:30,168.1783
2024-06-12 07:00,168.1788
2024-06-12 06:30,168.1813
2024-06-12 06:00,168.1800
2024-06-12 05:00,168.1757
2024-06-12 04:30,168.1684
2024-06-12 04:00,168.1663
2024-06-11 19:30,168.1593
2024-06-11 19:00,168.1704
2024-06-11 18:30,168.1755
2024-06-11 18:00,168.1805
2024-06-11 17:30,168.1816
2024-06-11 17:00,168.1821
2024-06-11 16:30,168.1791
2024-06-11 16:00,168.1904
2024-06-11 15:30,168.1635
2024-06-11 15:00,168.1798
2024-06-11 14:30,168.3938
2024-06-11 14:00,168.4145
2024-06-11 13:30,168.4305
2024-06-11 13:00,168.4548
2024-06-11 12:30,168.4870
2024-06-11 12:00,168.5126
2024-06-11 11:30,168.5472
2024-06-11 11:00,168.5917
2024-06-11 10:30,168.6397
2024-06-11 10:00,168.6833
2024-06-11 09:30,168.7299
2024-06-11 09:00,168.7763
2024-06-11 08:30,168.7829
2024-06-11 08:00,168.7794
2024-06-11 07:30,168.7642
2024-06-11 07:00,168.7332
2024-06-11 06:30,168.6990
2024-06-11 06:00,168.6901
2024-06-11 05:30,168.6595
2024-06-11 05:00,168.6292
2024-06-11 04:30,168.5985
2024-06-10 19:30,168.5675
2024-06-10 19:00,168.5362
2024-06-10 18:30,168.5065
2024-06-10 18:00,168.4761
2024-06-10 17:30,168.4373
2024-06-10 17:00,168.3951
2024-06-10 16:30,168.3571
2024-06-10 16:00,168.3325
2024-06-10 15:30,168.2940
2024-06-10 15:00,168.2549
2024-06-10 14:30,168.2055
2024-06-10 14:00,168.1630
2024-06-10 13:30,168.1245
2024-06-10 13:00,168.0916
2024-06-10 12:30,168.0636
2024-06-10 12:00,168.0316
2024-06-10 11:30,168.0017
2024-06-10 11:00,167.9663
2024-06-10 10:30,167.9320
2024-06-10 10:00,167.8904
2024-06-10 09:30,167.8558
2024-06-10 09:00,167.8244
2024-06-10 08:30,167.7805
2024-06-10 08:00,167.7455
2024-06-10 07:30,167.7120
2024-06-10 07:00,167.6681
2024-06-10 06:30,167.6282
2024-06-10 06:00,167.6026
2024-06-10 05:30,167.5706
2024-06-10 05:00,167.5377
2024-06-10 04:30,167.4937
2024-06-10 04:00,167.4534
2024-06-07 19:30,167.4068
2024-06-07 19:00,167.3682
2024-06-07 18:30,167.3345
2024-06-07 18:00,167.3039
2024-06-07 17:30,167.2593
2024-06-07 17:00,167.2487
2024-06-07 16:30,167.1994
2024-06-07 16:00,166.9579
2024-06-07 15:30,166.9046
2024-06-07 15:00,166.8605
2024-06-07 14:30,166.8146
2024-06-07 14:00,166.7629
2024-06-07 13:30,166.7163
2024-06-07 13:00,166.6619
2024-06-07 12:30,166.6051
2024-06-07 12:00,166.5474
2024-06-07 11:30,166.4874
2024-06-07 11:00,166.4334
2024-06-07 10:30,166.3736
2024-06-07 10:00,166.3122
2024-06-07 09:30,166.2600
2024-06-07 09:00,166.2146
2024-06-07 08:30,166.1842
2024-06-07 08:00,166.1562
2024-06-07 07:30,166.0985
2024-06-07 07:00,166.0725
2024-06-07 06:30,166.0103
2024-06-07 06:00,165.9751
2024-06-07 05:30,165.9414
2024-06-07 05:00,165.9069
2024-06-07 04:30,165.8720
2024-06-06 19:30,165.8456
2024-06-06 19:00,165.8203
2024-06-06 18:30,165.7947
2024-06-06 18:00,165.7706
2024-06-06 17:30,165.7400
2024-06-06 17:00,165.7035
2024-06-06 16:30,165.6675
2024-06-06 16:00,165.6382
2024-06-06 15:30,165.6063
2024-06-06 15:00,165.5693
2024-06-06 14:30,165.5163
2024-06-06 14:00,165.4745
2024-06-06 13:30,165.4428
2024-06-06 13:00,165.4009
2024-06-06 12:30,165.3645
2024-06-06 12:00,165.3330
2024-06-06 11:30,165.3123
2024-06-06 11:00,165.2760
2024-06-06 10:30,165.2360
2024-06-06 10:00,165.2079
2024-06-06 09:30,165.1771
2024-06-06 09:00,165.1361
2024-06-06 08:30,165.1100
2024-06-06 08:00,165.0793
2024-06-06 07:30,165.0398
2024-06-06 07:00,165.0016
2024-06-06 06:30,164.9504
2024-06-06 06:00,164.9119
2024-06-06 05:30,164.8894
2024-06-06 05:00,164.8592
2024-06-06 04:30,164.8247
2024-06-06 04:00,164.7962
2024-06-05 19:30,164.7647
2024-06-05 19:00,164.7313
2024-06-05 18:30,164.6920
2024-06-05 18:00,164.6621
2024-06-05 17:30,164.6276
2024-06-05 17:00,164.5988
2024-06-05 16:30,164.5656
2024-06-05 16:00,164.5289
2024-06-05 15:30,164.4914
2024-06-05 15:00,164.4542
2024-06-05 14:30,164.4227
2024-06-05 14:00,164.3833
2024-06-05 13:30,164.3507
2024-06-05 13:00,164.3254
2024-06-05 12:30,164.2944
2024-06-05 12:00,164.2717
2024-06-05 11:30,164.2513
2024-06-05 11:00,164.2211
2024-06-05 10:30,164.1923
2024-06-05 10:00,164.1542
2024-06-05 09:30,164.1140
2024-06-05 09:00,164.0896
2024-06-05 08:30,164.0541
2024-06-05 08:00,164.0558
2024-06-05 07:30,164.0366
2024-06-05 07:00,164.0223
2024-06-05 06:30,164.0284
2024-06-05 06:00,164.0319
2024-06-05 05:30,164.0301
2024-06-05 05:00,164.0347
2024-06-05 04:30,164.0370
2024-06-05 04:00,164.0394
2024-06-04 19:30,164.0436
2024-06-04 19:00,164.0615
2024-06-04 18:30,164.0785
2024-06-04 18:00,164.1021
2024-06-04 17:30,164.1210
