timestamp,open,high,low,close,volume
2024-11-08 19:45:00,794.2200,795.8500,794.0000,795.8500,507
2024-11-08 19:30:00,794.2000,795.4000,794.1850,794.2000,56
2024-11-08 19:15:00,794.2000,795.4000,793.0000,793.0000,227
2024-11-08 19:00:00,794.2000,795.4000,793.0001,794.2000,85
2024-11-08 18:45:00,795.0000,795.4000,793.0000,794.2000,240
2024-11-08 18:30:00,794.0200,795.4200,793.0000,794.0000,76
2024-11-08 18:15:00,794.0200,795.3000,793.0000,795.3000,200
2024-11-08 18:00:00,795.0200,795.0400,793.0510,794.0200,504
2024-11-08 17:45:00,794.0150,795.0300,793.0000,795.0000,822
2024-11-08 17:30:00,793.0000,795.0300,792.9600,794.0150,145
2024-11-08 17:15:00,794.9900,795.0400,792.9600,794.5000,27907
2024-11-08 17:00:00,794.8700,839.8069,448.2570,794.6250,10871
2024-11-08 16:45:00,795.0300,795.0400,722.2600,792.9600,617
2024-11-08 16:30:00,794.0000,795.0400,792.6200,795.0000,1933
2024-11-08 16:15:00,795.0400,795.2600,793.8250,793.8250,3424
2024-11-08 16:00:00,795.0300,795.9000,794.3100,795.1500,684177
2024-11-08 15:45:00,793.2400,795.4500,793.0301,795.0300,161017
2024-11-08 15:30:00,793.0939,794.0599,793.0500,793.2300,50811
2024-11-08 15:15:00,793.5000,794.3800,792.9700,793.0300,40296
2024-11-08 15:00:00,792.1500,793.8300,791.7720,793.2945,44642
2024-11-08 14:45:00,792.9100,794.5000,791.7800,791.9200,49761
2024-11-08 14:30:00,792.8400,793.8800,792.5439,792.6100,24935
2024-11-08 14:15:00,793.5700,794.2200,792.2950,792.8450,57635
2024-11-08 14:00:00,793.8200,794.4600,793.3000,793.5800,37180
2024-11-08 13:45:00,793.5750,794.9300,793.0000,793.5200,43221
2024-11-08 13:30:00,792.6300,793.6299,792.4568,793.6299,24987
2024-11-08 13:15:00,793.1600,793.2575,791.2100,792.7575,31851
2024-11-08 13:00:00,792.8825,793.7000,792.7300,793.0600,31865
2024-11-08 12:45:00,793.0500,793.2500,792.3850,792.5800,37925
2024-11-08 12:30:00,791.5600,793.7200,791.2637,792.9998,46892
2024-11-08 12:15:00,791.5900,792.6099,790.8800,791.5600,55802
2024-11-08 12:00:00,790.3300,792.9849,790.3000,791.4712,55674
2024-11-08 11:45:00,790.3150,791.4000,789.9649,790.2400,37558
2024-11-08 11:30:00,791.5600,792.2700,790.0000,790.4700,43323
2024-11-08 11:15:00,791.2700,791.5599,790.5300,791.4300,32314
2024-11-08 11:00:00,791.4737,791.5000,788.6500,791.3900,69192
2024-11-08 10:45:00,791.4400,792.8599,791.1700,791.5150,67004
2024-11-08 10:30:00,793.7800,794.1900,791.0501,791.2300,56928
2024-11-08 10:15:00,794.0800,796.1700,792.4500,793.7300,73358
2024-11-08 10:00:00,798.5650,798.8899,794.1530,794.1530,57756
2024-11-08 09:45:00,794.5800,799.0600,793.5100,798.5400,84515
2024-11-08 09:30:00,797.3600,798.6399,794.6100,794.9600,138528
2024-11-08 09:15:00,798.0000,798.0400,795.0000,798.0400,3093
2024-11-08 09:00:00,798.5000,798.5100,797.2500,797.5000,985
2024-11-08 08:45:00,797.0200,799.0100,797.0150,798.5100,2120
2024-11-08 08:30:00,795.4000,798.3000,794.5000,797.8400,2115
2024-11-08 08:15:00,795.0000,796.3000,794.0200,794.6800,456
2024-11-08 08:00:00,794.2000,799.8000,791.3500,796.3000,1489
2024-11-08 07:45:00,794.9000,795.3800,794.2500,794.3600,137
2024-11-08 07:30:00,794.5000,794.7800,794.0100,794.1500,189
2024-11-08 07:15:00,794.2500,794.4900,793.6700,794.3900,450
2024-11-08 07:00:00,794.9600,795.0000,794.0700,794.7000,387
2024-11-08 06:45:00,794.5800,794.9900,794.2500,794.3600,135
2024-11-08 06:30:00,794.8000,794.9000,793.8200,794.1000,232
2024-11-08 06:15:00,794.3000,794.9000,793.3100,794.8000,114
2024-11-08 06:00:00,794.3100,795.0000,793.5600,794.2200,530
2024-11-08 05:45:00,794.7900,795.5900,792.8800,794.3100,466
2024-11-08 05:30:00,796.0100,796.4200,793.8200,794.0200,754
2024-11-08 05:15:00,796.4900,797.1000,796.0000,796.6000,32
2024-11-08 05:00:00,797.8800,797.8800,796.5500,796.5500,324
2024-11-08 04:45:00,798.3000,798.4100,797.6600,797.8800,77
2024-11-08 04:30:00,799.3200,799.4100,796.0000,798.0500,555
2024-11-08 04:15:00,799.3900,800.0000,799.0000,799.2700,303
2024-11-08 04:00:00,796.3900,799.8000,796.3900,799.7900,656
2024-11-07 19:45:00,797.0250,798.0000,796.8600,798.0000,601
2024-11-07 19:30:00,796.8600,797.1900,796.8500,796.8600,442
2024-11-07 19:15:00,796.8650,797.1900,796.5400,796.8600,1181
2024-11-07 19:00:00,796.8650,797.1900,796.7000,796.8650,235
2024-11-07 18:45:00,796.6000,797.5000,796.5400,796.8900,431
2024-11-07 18:30:00,797.2700,798.0000,796.5400,797.2700,964
2024-11-07 18:15:00,797.0150,798.0000,796.5400,797.2700,307
2024-11-07 18:00:00,797.3400,797.9000,796.5400,797.0200,580
2024-11-07 17:45:00,797.2000,797.9000,796.7000,797.3000,148
2024-11-07 17:30:00,797.2900,797.7000,796.7000,797.2000,255
2024-11-07 17:15:00,797.3050,798.0000,796.5400,797.4500,27831
2024-11-07 17:00:00,797.3050,798.0000,796.5400,797.3050,37493
2024-11-07 16:45:00,797.6000,798.0000,796.5400,797.3050,18704
2024-11-07 16:30:00,798.0000,798.8900,796.5400,797.7500,219128
2024-11-07 16:15:00,796.5400,799.0100,796.5400,797.5500,463
2024-11-07 16:00:00,796.5400,799.1900,795.8200,797.7750,848195
2024-11-07 15:45:00,796.9440,798.2200,795.3800,796.6900,273731
2024-11-07 15:30:00,796.6820,797.4100,796.1600,797.1100,93033
2024-11-07 15:15:00,796.8000,797.4000,795.8200,796.6500,70495
2024-11-07 15:00:00,796.3501,796.7600,794.8200,796.7600,74877
2024-11-07 14:45:00,795.2100,797.6100,795.2100,796.5742,92351
2024-11-07 14:30:00,796.2001,797.1900,794.9050,795.4800,87906
2024-11-07 14:15:00,795.3238,796.5400,794.9600,796.2096,88452
2024-11-07 14:00:00,793.5850,795.9500,792.8550,795.5100,82775
2024-11-07 13:45:00,793.9200,794.2700,792.9700,793.3101,42244
2024-11-07 13:30:00,793.0650,794.1200,792.0000,793.6100,58658
2024-11-07 13:15:00,795.1000,795.2550,792.2400,793.3299,88136
2024-11-07 13:00:00,794.0000,795.1900,793.1558,794.9500,80901
2024-11-07 12:45:00,793.7750,794.7500,793.1400,793.9900,47576
2024-11-07 12:30:00,791.9100,794.2000,791.5150,793.9100,80069
2024-11-07 12:15:00,791.1250,793.0000,789.3900,791.7000,73046
2024-11-07 12:00:00,791.8300,792.2900,791.0500,791.1300,67565
2024-11-07 11:45:00,790.4150,792.4299,789.7800,791.6500,77791
2024-11-07 11:30:00,788.6100,791.5400,788.4300,790.3100,69746
2024-11-07 11:15:00,789.3100,790.4900,788.3300,788.5995,70955
2024-11-07 11:00:00,787.0000,791.1700,787.0000,789.6600,138460
2024-11-07 10:45:00,785.5300,788.3399,785.2588,786.9101,83612
2024-11-07 10:30:00,785.1400,785.8900,783.1600,785.4650,64597
2024-11-07 10:15:00,785.6313,785.8300,783.5000,784.5200,80547
2024-11-07 10:00:00,786.0850,787.9350,785.2100,785.5001,111782
2024-11-07 09:45:00,783.4900,787.1700,783.4400,786.1100,172792
2024-11-07 09:30:00,781.3700,785.0000,779.9400,783.4900,210754
2024-11-07 09:15:00,779.6900,781.4500,778.8200,780.9700,2255
2024-11-07 09:00:00,778.8200,780.5000,778.8200,779.7300,1011
2024-11-07 08:45:00,779.5750,780.5000,778.6500,779.4850,334
2024-11-07 08:30:00,779.6250,780.5000,778.6000,779.5750,1010
2024-11-07 08:15:00,780.5000,780.7600,778.8000,779.6500,562
2024-11-07 08:00:00,779.0600,783.0700,771.7932,779.6900,1822
2024-11-07 07:45:00,779.8000,780.0900,779.0000,779.4900,257
2024-11-07 07:30:00,780.1900,780.2100,779.4700,779.7600,116
2024-11-07 07:15:00,779.2900,780.3900,779.2300,780.2100,436
2024-11-07 07:00:00,778.6000,779.8900,778.6000,779.6000,1415
2024-11-07 06:45:00,778.9100,779.0200,778.4700,778.9000,219
2024-11-07 06:30:00,778.9100,779.0000,778.5400,778.8000,53
2024-11-07 06:15:00,778.4700,778.9100,778.4700,778.8000,86
2024-11-07 06:00:00,778.4700,778.5700,778.3900,778.5700,91
2024-11-07 05:45:00,777.6800,778.5500,777.6800,778.4700,23
2024-11-07 05:30:00,778.3500,778.5700,777.6800,778.5700,73
2024-11-07 05:15:00,778.5700,778.5700,777.5300,778.2000,25
2024-11-07 05:00:00,778.3000,778.7000,778.3000,778.7000,84
2024-11-07 04:45:00,778.6700,778.7100,777.5000,777.5500,111
2024-11-07 04:30:00,779.1900,779.1900,778.0200,778.6900,106
2024-11-07 04:15:00,779.3200,779.6400,778.1500,779.6100,457
2024-11-07 04:00:00,780.7500,780.7500,778.6200,779.6600,273
2024-11-06 19:45:00,780.0000,780.7500,779.5000,780.7500,537
2024-11-06 19:30:00,780.1200,780.7600,779.5100,780.1300,490
2024-11-06 19:15:00,780.6300,780.7600,780.0500,780.1200,435
2024-11-06 19:00:00,780.0150,780.9900,779.9900,780.6300,235
2024-11-06 18:45:00,780.6600,780.9900,779.5100,780.2100,460
2024-11-06 18:30:00,780.5300,781.0600,780.0000,780.6900,734
2024-11-06 18:15:00,780.2800,781.0600,779.5000,780.2000,236
2024-11-06 18:00:00,780.2500,781.0600,779.5000,780.2800,269
2024-11-06 17:45:00,780.2850,781.0600,779.5000,780.2800,161
2024-11-06 17:30:00,780.2850,781.0600,749.2900,780.3000,187
2024-11-06 17:15:00,779.9900,781.0600,779.5000,780.8900,16131
2024-11-06 17:00:00,780.5250,781.0600,779.9900,780.3100,386
2024-11-06 16:45:00,780.2100,780.9400,779.3200,780.5250,23978
2024-11-06 16:30:00,779.5150,780.1900,778.8400,779.7600,1153
2024-11-06 16:15:00,779.3800,780.2100,778.5500,779.5150,1608
2024-11-06 16:00:00,779.8000,780.9100,778.0000,779.3800,1060968
2024-11-06 15:45:00,781.3600,781.4900,778.4400,779.8000,393733
2024-11-06 15:30:00,778.8500,781.3900,778.5100,781.3600,135354
2024-11-06 15:15:00,778.7600,779.7800,778.2600,778.8350,79096
2024-11-06 15:00:00,778.2500,780.0000,777.6600,778.9963,119741
2024-11-06 14:45:00,776.6600,779.4000,776.2500,778.0700,109181
2024-11-06 14:30:00,776.7000,777.9300,776.2500,776.6600,112888
2024-11-06 14:15:00,775.3300,776.9100,774.1786,776.9100,86283
2024-11-06 14:00:00,771.7600,775.8100,771.5301,775.5800,113823
2024-11-06 13:45:00,772.0000,773.2900,771.2500,771.6900,59713
2024-11-06 13:30:00,770.9896,772.5300,770.8501,771.9900,44738
2024-11-06 13:15:00,772.2200,772.7700,770.6000,771.4200,78864
2024-11-06 13:00:00,771.7700,774.2200,771.2901,772.6000,130292
2024-11-06 12:45:00,770.0799,772.0000,769.7300,771.6200,65690
2024-11-06 12:30:00,769.5050,770.5000,769.2800,769.8400,42497
2024-11-06 12:15:00,770.7930,770.7930,768.7400,769.6200,72870
2024-11-06 12:00:00,769.7400,771.0000,769.2100,770.4700,53503
2024-11-06 11:45:00,769.4150,770.6124,769.0000,769.9632,43980
2024-11-06 11:30:00,770.6000,771.3399,769.1401,769.8000,72880
2024-11-06 11:15:00,769.6000,770.5900,767.8000,770.5900,89326
2024-11-06 11:00:00,768.9999,769.8700,767.1173,769.7900,53502
2024-11-06 10:45:00,768.1000,769.1400,766.4600,768.1200,69439
2024-11-06 10:30:00,768.0800,770.1700,766.7800,767.9445,101585
2024-11-06 10:15:00,768.9350,768.9350,765.8003,768.2300,89434
2024-11-06 10:00:00,763.2000,768.3600,762.0000,768.1500,155446
2024-11-06 09:45:00,759.1500,765.4800,757.3800,763.0600,211896
2024-11-06 09:30:00,771.5000,773.0000,758.6708,758.8550,401509
2024-11-06 09:15:00,772.3900,774.5200,770.9800,771.3100,3732
2024-11-06 09:00:00,772.8100,774.6500,771.8500,772.3900,4737
2024-11-06 08:45:00,772.6100,773.0000,772.2200,772.7500,1396
2024-11-06 08:30:00,772.7200,773.0000,771.8500,772.8100,2501
2024-11-06 08:15:00,770.2800,773.0000,770.2800,771.8500,4207
2024-11-06 08:00:00,769.6865,778.2485,763.9100,770.0700,10890
2024-11-06 07:45:00,773.0000,773.0000,770.0300,771.0400,1696
2024-11-06 07:30:00,773.3100,774.1600,771.5300,772.8400,3850
2024-11-06 07:15:00,774.6800,775.0000,772.6100,773.3100,1583
2024-11-06 07:00:00,772.3000,774.9400,770.8100,774.9000,3632
2024-11-06 06:45:00,775.3100,776.1700,772.0000,772.9300,1625
2024-11-06 06:30:00,774.5000,777.9300,773.9400,774.6400,226
2024-11-06 06:15:00,772.5900,777.7700,772.5900,775.0400,909
2024-11-06 06:00:00,772.5100,774.1100,771.9000,773.5000,298
2024-11-06 05:45:00,771.4800,774.2100,771.4800,772.5300,770
2024-11-06 05:30:00,772.0600,773.0000,771.2300,772.5400,150
2024-11-06 05:15:00,776.3700,776.4100,771.2200,772.0200,2073
2024-11-06 05:00:00,776.0800,777.9100,775.2000,776.1700,753
2024-11-06 04:45:00,777.5500,778.2400,775.1800,775.8400,1563
2024-11-06 04:30:00,775.4000,780.0000,775.2700,777.5500,1503
2024-11-06 04:15:00,773.9000,775.6500,773.1800,775.2800,818
2024-11-06 04:00:00,768.2200,773.9900,768.2200,773.9200,1747
2024-11-05 19:45:00,765.3500,765.5400,764.4200,765.3500,1101
2024-11-05 19:30:00,764.3000,765.3500,763.4100,765.3300,833
2024-11-05 19:15:00,765.3500,765.3500,763.1500,764.4000,1207
2024-11-05 19:00:00,765.3499,765.3500,764.6750,764.6750,202
2024-11-05 18:45:00,765.2000,765.3488,764.9800,764.9800,55
2024-11-05 18:30:00,764.9800,766.7500,764.9800,765.1650,217
2024-11-05 18:15:00,766.7600,766.7600,764.9800,765.9000,762
2024-11-05 18:00:00,766.3800,766.7600,766.0000,766.3800,685
2024-11-05 17:45:00,766.0200,766.7600,766.0000,766.3800,1423
2024-11-05 17:30:00,764.2200,766.3800,764.2000,766.0001,1304
2024-11-05 17:15:00,764.7200,765.8800,764.5000,764.5000,295
2024-11-05 17:00:00,765.6800,766.6000,764.5500,764.6500,476
2024-11-05 16:45:00,766.3342,766.3342,764.6000,765.7800,667
2024-11-05 16:30:00,765.9900,766.7600,763.9100,764.5500,2989
2024-11-05 16:15:00,763.9100,767.3900,763.9100,765.7800,6030
2024-11-05 16:00:00,763.8800,767.9700,762.4000,767.9700,567004
2024-11-05 15:45:00,763.6000,764.8250,762.6600,763.8800,211349
2024-11-05 15:30:00,763.2150,764.5100,763.0800,763.4750,90451
2024-11-05 15:15:00,762.3900,763.2900,762.0001,763.2900,45557
2024-11-05 15:00:00,762.2400,763.1850,761.9100,762.8499,42789
2024-11-05 14:45:00,763.0700,763.4800,762.0200,762.5700,33420
2024-11-05 14:30:00,762.6400,763.5904,761.8446,763.0200,47087
2024-11-05 14:15:00,763.5850,763.8799,761.2700,762.3789,60225
2024-11-05 14:00:00,764.5200,765.3299,764.0000,764.0000,31465
2024-11-05 13:45:00,764.6894,764.9800,763.9800,764.2600,25436
