timestamp,open,high,low,close,volume
2024-08-01 04:00:00,506.5517,507.019,506.5517,507.019,2
2024-08-01 04:30:00,504.7821,504.7821,504.7821,504.7821,2
2024-08-01 05:45:00,506.1243,506.502,506.1243,506.502,47
2024-08-01 06:00:00,506.0348,507.019,506.0348,507.019,8
2024-08-01 06:15:00,505.657,506.0248,505.657,506.0248,13
2024-08-01 06:30:00,506.0248,506.0248,506.0248,506.0248,1
2024-08-01 06:45:00,507.0091,507.0091,507.0091,507.0091,6
2024-08-01 07:00:00,507.0488,507.2477,507.0091,507.2477,18
2024-08-01 07:15:00,507.2477,507.2477,507.2477,507.2477,2
2024-08-01 07:30:00,507.8143,507.8143,507.019,507.019,139
2024-08-01 07:45:00,506.5716,506.5716,506.4324,506.4324,22
2024-08-01 08:00:00,507.8243,510.0015,505.7763,506.4623,207
2024-08-01 08:15:00,506.4225,506.4324,506.4225,506.4324,53
2024-08-01 08:30:00,506.5219,507.4887,506.4225,507.019,1460
2024-08-01 08:45:00,507.019,513.1132,502.5304,506.4523,172
2024-08-01 09:00:00,507.5161,507.5161,506.4523,506.9593,39
2024-08-01 09:15:00,506.9693,506.9693,506.0299,506.4225,2084
2024-08-01 09:30:00,507.019,511.0146,506.3629,508.8085,102279
2024-08-01 09:45:00,508.4108,508.888,503.3406,503.5494,87862
2024-08-01 10:00:00,503.5693,505.0903,501.6207,502.8734,85343
2024-08-01 10:15:00,503.112,504.6728,501.5909,501.6381,95775
2024-08-01 10:30:00,501.571,502.0482,498.2506,499.4833,352848
2024-08-01 10:45:00,499.2944,501.0541,497.5447,499.8213,435654
2024-08-01 11:00:00,499.8213,500.0599,495.7652,497.0725,333483
2024-08-01 11:15:00,497.0774,498.5687,496.1231,496.4014,367254
2024-08-01 11:30:00,496.4014,498.3251,496.1231,498.0219,112458
2024-08-01 11:45:00,497.7634,498.0815,496.5406,497.6242,63669
2024-08-01 12:00:00,497.4552,499.1254,497.1272,498.4096,39099
2024-08-01 12:15:00,498.4494,499.7617,497.9424,498.5886,47846
2024-08-01 12:30:00,498.4394,498.7377,494.8953,495.9043,80845
2024-08-01 12:45:00,495.8447,497.6839,495.8248,497.326,93842
2024-08-01 13:00:00,497.316,497.495,494.8804,495.1488,71373
2024-08-01 13:15:00,494.9698,495.6061,493.6576,493.6576,97638
2024-08-01 13:30:00,493.8862,494.7412,492.8821,494.3883,78044
2024-08-01 13:45:00,494.771,495.3774,493.6178,495.3377,49741
2024-08-01 14:00:00,495.8397,495.8397,493.8464,493.9459,37662
2024-08-01 14:15:00,494.0801,494.2938,492.1763,492.4049,59691
2024-08-01 14:30:00,492.554,493.7043,491.7885,493.1008,80538
2024-08-01 14:45:00,492.8809,494.2789,492.6634,493.7669,140154
2024-08-01 15:00:00,493.8017,494.0552,492.047,493.25,78999
2024-08-01 15:15:00,493.3295,494.5622,493.1108,494.3087,77116
