timestamp,open,high,low,close,volume
2024-07-01 04:00:00,172.0492,172.0492,170.5325,171.9897,921
2024-07-01 04:30:00,171.5139,171.5139,171.2264,171.2264,49
2024-07-01 04:45:00,171.3553,171.4544,171.3255,171.3652,13
2024-07-01 05:00:00,171.8014,171.8014,171.8014,171.8014,2
2024-07-01 05:15:00,171.613,171.613,171.613,171.613,5
2024-07-01 05:30:00,171.6229,171.8014,171.4544,171.8014,56
2024-07-01 06:00:00,171.8014,171.96,171.8014,171.96,11
2024-07-01 06:15:00,171.841,171.841,171.7915,171.7915,9
2024-07-01 06:30:00,171.8212,171.841,171.8212,171.841,43
2024-07-01 06:45:00,171.5139,171.841,171.5139,171.841,49
2024-07-01 07:00:00,171.9204,171.9204,171.5139,171.7023,87
2024-07-01 07:15:00,171.7419,171.7419,171.7023,171.7419,5
2024-07-01 07:30:00,171.7419,171.7419,171.7419,171.7419,1
2024-07-01 07:45:00,171.5436,171.5436,171.5436,171.5436,2
2024-07-01 08:00:00,171.8014,172.2772,171.1174,171.9501,745
2024-07-01 08:15:00,171.4544,171.9501,171.4544,171.6923,2292
2024-07-01 08:30:00,171.9501,171.9501,171.4544,171.5238,4486
2024-07-01 08:45:00,171.6031,171.6329,171.5238,171.5238,55
2024-07-01 09:00:00,171.4544,171.6428,171.4544,171.6031,6056
2024-07-01 09:15:00,171.5238,171.9005,171.504,171.9005,1208
2024-07-01 09:30:00,171.9501,173.0604,171.8807,172.307,164709
2024-07-01 09:45:00,172.3417,172.8637,172.1236,172.5647,97529
2024-07-01 10:00:00,172.644,173.3281,172.3863,172.5647,112044
2024-07-01 10:15:00,172.6936,172.8621,172.307,172.7828,75675
2024-07-01 10:30:00,172.7828,172.8919,172.3962,172.8027,96521
2024-07-01 10:45:00,172.7729,173.4867,172.7432,173.452,134700
2024-07-01 11:00:00,173.452,173.8337,173.1695,173.8089,168335
2024-07-01 11:15:00,173.8089,173.9823,173.5363,173.6255,127549
2024-07-01 11:30:00,173.6354,173.685,173.333,173.5164,82960
2024-07-01 11:45:00,173.5065,173.6453,173.4074,173.6255,64414
2024-07-01 12:00:00,173.6156,173.8535,173.3975,173.8171,75582
2024-07-01 12:15:00,173.8238,173.8783,173.6552,173.8138,55797
2024-07-01 12:30:00,173.8287,173.913,173.7444,173.8832,58949
2024-07-01 12:45:00,173.8634,174.0418,173.8238,174.0418,67599
2024-07-01 13:00:00,174.0319,174.4384,174.0319,174.4377,64061
2024-07-01 13:15:00,174.4384,174.9341,174.3194,174.8548,96494
2024-07-01 13:30:00,174.8647,174.8647,174.022,174.022,73585
2024-07-01 13:45:00,174.0335,174.3492,174.0121,174.2599,54714
2024-07-01 14:00:00,174.2451,174.2451,173.9923,174.1509,53518
2024-07-01 14:15:00,174.141,174.2599,173.8535,173.8832,73466
2024-07-01 14:30:00,173.8634,173.9477,173.7643,173.8832,77064
2024-07-01 14:45:00,173.9229,173.9229,173.566,173.675,77161
2024-07-01 15:00:00,173.685,173.8535,173.6057,173.8138,105195
2024-07-01 15:15:00,173.8039,173.8832,173.6106,173.7345,86028
2024-07-01 15:30:00,173.7048,174.141,173.7048,173.9873,282195
2024-07-01 15:45:00,173.9873,174.0072,173.447,173.5858,350468
2024-07-01 16:00:00,173.5858,175.1691,172.6044,173.566,1300058
2024-07-01 16:15:00,173.5858,173.5858,173.0703,173.5561,3124
2024-07-01 16:30:00,172.5945,173.5858,172.5945,173.4867,10058
2024-07-01 16:45:00,173.4867,173.566,173.4867,173.5363,25
2024-07-01 17:00:00,173.4966,173.4966,173.4966,173.4966,110
2024-07-01 17:15:00,173.5065,173.566,173.4966,173.4966,23
2024-07-01 17:30:00,173.5263,173.5263,173.4966,173.4966,4
2024-07-01 17:45:00,173.4966,173.4966,173.4966,173.4966,100
2024-07-01 18:00:00,173.5164,173.5363,173.5164,173.5363,110
2024-07-01 18:15:00,173.5363,173.5363,173.5363,173.5363,47
2024-07-01 18:30:00,173.5858,173.5858,173.5363,173.537,392238
2024-07-01 18:45:00,173.5363,173.566,173.5363,173.566,232
2024-07-01 19:00:00,173.5858,173.5858,173.5363,173.5363,392269
2024-07-01 19:15:00,173.5363,173.5363,173.4867,173.4867,75
2024-07-01 19:30:00,173.4867,173.5651,173.4867,173.4867,166
2024-07-01 19:45:00,173.4867,173.566,173.4867,173.5561,23
2024-07-02 04:00:00,173.5065,173.5065,173.5065,173.5065,20
2024-07-02 04:30:00,173.4768,173.4768,173.4768,173.4768,1
2024-07-02 05:15:00,173.4669,173.4669,173.4669,173.4669,1
2024-07-02 05:30:00,173.3479,173.4173,173.2884,173.4173,37
2024-07-02 05:45:00,173.2983,173.447,173.2983,173.447,3
2024-07-02 06:00:00,173.4371,173.447,173.4371,173.447,72
2024-07-02 06:15:00,173.3876,173.3876,173.3876,173.3876,1
2024-07-02 06:30:00,173.2389,173.4966,173.2389,173.4074,79
2024-07-02 06:45:00,173.2785,173.5561,173.2785,173.5561,71
2024-07-02 07:00:00,173.4966,173.566,173.2289,173.2389,132
2024-07-02 07:15:00,173.1496,173.3578,172.9117,172.9117,212
2024-07-02 07:30:00,172.9117,172.991,172.9117,172.991,62
2024-07-02 07:45:00,173.2983,173.2983,172.9018,172.9018,122
2024-07-02 08:00:00,173.4768,173.5858,172.8919,173.2686,509
2024-07-02 08:15:00,173.1893,173.4867,172.991,173.0108,12
2024-07-02 08:30:00,172.0691,173.2686,172.0691,173.2686,64
2024-07-02 08:45:00,173.2389,173.2389,173.0108,173.0208,8
2024-07-02 09:00:00,173.2587,173.2587,172.6936,172.9897,94
2024-07-02 09:15:00,173.1595,173.4768,172.5945,173.4173,415
2024-07-02 09:30:00,173.3281,174.2599,172.8126,173.1397,130823
2024-07-02 09:45:00,173.1447,173.9031,173.0654,173.2944,62810
2024-07-02 10:00:00,173.2884,174.141,173.0366,174.1162,202083
2024-07-02 10:15:00,174.1162,174.8399,174.0815,174.6069,111197
