timestamp,open,high,low,close,volume
2024-11-08 19:45:00,589.9800,589.9800,589.2600,589.9800,204
2024-11-08 19:30:00,589.4382,590.5000,589.4382,590.1950,213
2024-11-08 19:15:00,589.9900,590.5000,589.9900,590.5000,16
2024-11-08 19:00:00,589.2600,589.2600,589.2600,589.2600,323117
2024-11-08 18:45:00,589.4000,590.4999,589.3800,590.4999,52
2024-11-08 18:30:00,589.2600,589.4000,589.2600,589.4000,325325
2024-11-08 18:15:00,590.5000,590.5000,589.4000,589.4000,18
2024-11-08 18:00:00,589.4000,590.5000,589.4000,590.5000,8
2024-11-08 17:45:00,589.2700,589.5000,589.2600,589.4000,113
2024-11-08 17:30:00,589.3900,589.3900,589.2600,589.2600,16
2024-11-08 17:15:00,589.9000,590.4600,589.3985,589.3985,322
2024-11-08 17:00:00,590.8700,591.1900,590.4000,590.4800,187
2024-11-08 16:45:00,589.9900,591.1900,589.2900,589.2900,15
2024-11-08 16:30:00,590.0000,590.0000,589.2600,589.7500,3147
2024-11-08 16:15:00,589.2600,590.8400,589.2600,590.8400,257
2024-11-08 16:00:00,589.5700,591.2200,588.3001,590.0000,1007151
2024-11-08 15:45:00,590.4500,590.6400,589.0600,589.5700,235270
2024-11-08 15:30:00,591.0721,591.0721,589.8676,590.3950,93015
2024-11-08 15:15:00,592.1900,592.6700,590.6300,591.1900,60911
2024-11-08 15:00:00,594.3900,594.5000,592.0101,592.2300,63011
2024-11-08 14:45:00,594.5600,595.1300,593.7900,594.5434,181349
2024-11-08 14:30:00,593.7001,595.1500,593.7001,594.5700,62127
2024-11-08 14:15:00,593.6801,594.2099,593.2600,593.8500,41490
2024-11-08 14:00:00,592.2050,594.4400,592.1000,593.8500,83357
2024-11-08 13:45:00,591.0550,592.3651,591.0550,592.1900,47711
2024-11-08 13:30:00,589.2200,591.1600,589.1095,591.1000,36973
2024-11-08 13:15:00,589.9400,590.3000,588.5801,589.2201,36218
2024-11-08 13:00:00,589.9400,590.1600,589.4400,589.9350,28031
2024-11-08 12:45:00,588.4650,590.1500,588.4650,589.8200,28446
2024-11-08 12:30:00,588.0200,589.4700,588.0200,588.4100,39002
2024-11-08 12:15:00,586.1300,588.3700,585.9400,588.0100,46376
2024-11-08 12:00:00,586.5500,586.6000,584.8550,585.9400,62660
2024-11-08 11:45:00,588.5000,588.7799,586.2400,586.6649,62566
2024-11-08 11:30:00,592.6200,592.9200,588.2500,588.2500,88515
2024-11-08 11:15:00,594.2300,594.2400,591.5868,592.4200,77431
2024-11-08 11:00:00,591.7450,594.7300,591.3550,594.1550,178009
2024-11-08 10:45:00,591.2400,592.4500,590.1200,591.8200,69946
2024-11-08 10:30:00,590.6500,591.6700,589.5000,591.4800,75751
2024-11-08 10:15:00,587.5200,591.6300,586.3400,590.4000,144929
2024-11-08 10:00:00,587.7000,589.2900,585.1200,587.9900,120069
2024-11-08 09:45:00,583.3400,588.1966,582.4901,587.4200,156834
2024-11-08 09:30:00,586.4200,587.2700,581.3000,583.3900,216340
2024-11-08 09:15:00,586.0000,590.0000,585.0000,587.0200,3015
2024-11-08 09:00:00,585.5200,586.5000,582.1800,586.1100,638
2024-11-08 08:45:00,585.1600,586.5000,583.9542,585.9000,2312
2024-11-08 08:30:00,585.6000,585.6000,584.1500,585.0000,366
2024-11-08 08:15:00,583.6400,584.5600,582.5000,583.6250,289
2024-11-08 08:00:00,586.0000,593.5188,578.6712,584.0000,514
2024-11-08 07:45:00,584.0300,584.0300,583.6700,583.6700,3
2024-11-08 07:30:00,583.4900,584.0100,583.1500,584.0100,44
