time,SMA
2024-08-26 16:30,196.5665
2024-08-26 16:00,196.5374
2024-08-26 15:30,196.5077
2024-08-26 15:00,196.4742
2024-08-26 14:30,196.4466
2024-08-26 14:00,196.4181
2024-08-26 13:30,196.3840
2024-08-26 13:00,196.3556
2024-08-26 12:30,196.3233
2024-08-26 12:00,196.2990
2024-08-26 11:30,196.2816
2024-08-26 11:00,196.2575
2024-08-26 10:30,196.2471
2024-08-26 10:00,196.2312
2024-08-26 09:30,196.2179
2024-08-26 09:00,196.2124
2024-08-26 08:30,196.2212
2024-08-26 08:00,196.2494
2024-08-26 07:30,196.2766
2024-08-26 07:00,196.3074
2024-08-26 06:30,196.3284
2024-08-26 06:00,196.3532
2024-08-26 05:30,196.3766
2024-08-26 05:00,196.3999
2024-08-26 04:30,196.4221
2024-08-26 04:00,196.4407
2024-08-23 19:30,196.4587
2024-08-23 19:00,196.4799
2024-08-23 18:30,196.4976
2024-08-23 18:00,196.5193
2024-08-23 17:30,196.5383
2024-08-23 17:00,196.5593
2024-08-23 16:30,196.5723
2024-08-23 16:00,196.5911
2024-08-23 15:30,196.6096
2024-08-23 15:00,196.6246
2024-08-23 14:30,196.6419
2024-08-23 14:00,196.6613
2024-08-23 13:30,196.6804
2024-08-23 13:00,196.6994
2024-08-23 12:30,196.7148
2024-08-23 12:00,196.7338
2024-08-23 11:30,196.7638
2024-08-23 11:00,196.7738
2024-08-23 10:30,196.7686
2024-08-23 10:00,196.7591
2024-08-23 09:30,196.7303
2024-08-23 09:00,196.7071
2024-08-23 08:30,196.6728
2024-08-23 08:00,196.6469
2024-08-23 07:30,196.6329
2024-08-23 07:00,196.6042
2024-08-23 06:30,196.5890
2024-08-23 06:00,196.5763
2024-08-23 05:30,196.5670
2024-08-23 05:00,196.5452
2024-08-23 04:30,196.5277
2024-08-23 04:00,196.5037
2024-08-22 19:30,196.4935
2024-08-22 19:00,196.4937
2024-08-22 18:30,196.4882
2024-08-22 18:00,196.4848
2024-08-22 17:30,196.4822
2024-08-22 17:00,196.4825
2024-08-22 16:30,196.4740
2024-08-22 16:00,196.4657
2024-08-22 15:30,196.4662
2024-08-22 15:00,196.4663
2024-08-22 14:30,196.4670
2024-08-22 14:00,196.4697
2024-08-22 13:30,196.4681
2024-08-22 13:00,196.4750
2024-08-22 12:30,196.4673
2024-08-22 12:00,196.4570
2024-08-22 11:30,196.4331
2024-08-22 11:00,196.4101
2024-08-22 10:30,196.3948
2024-08-22 10:00,196.3588
2024-08-22 09:30,196.3235
2024-08-22 09:00,196.2865
2024-08-22 08:30,196.2492
2024-08-22 08:00,196.2093
2024-08-22 07:30,196.1689
2024-08-22 07:00,196.1208
2024-08-22 06:30,196.0656
2024-08-22 06:00,196.0184
2024-08-22 05:30,195.9674
2024-08-22 05:00,195.9153
2024-08-22 04:30,195.8664
2024-08-22 04:00,195.8161
2024-08-21 19:30,195.7713
2024-08-21 19:00,195.7241
2024-08-21 18:30,195.6844
2024-08-21 18:00,195.6428
2024-08-21 17:30,195.6029
2024-08-21 17:00,195.5604
2024-08-21 16:30,195.5161
2024-08-21 16:00,195.4693
2024-08-21 15:30,195.4209
2024-08-21 15:00,195.3804
2024-08-21 14:30,195.3401
2024-08-21 14:00,195.3091
2024-08-21 13:30,195.2787
2024-08-21 13:00,195.2509
2024-08-21 12:30,195.2255
2024-08-21 12:00,195.2149
2024-08-21 11:30,195.2091
2024-08-21 11:00,195.2111
2024-08-21 10:30,195.2137
2024-08-21 10:00,195.2236
2024-08-21 09:30,195.2243
2024-08-21 09:00,195.2135
2024-08-21 08:30,195.1944
2024-08-21 08:00,195.1838
2024-08-21 07:30,195.1623
2024-08-21 07:00,195.1425
2024-08-21 06:30,195.1080
2024-08-21 06:00,195.0703
2024-08-21 05:30,195.0341
2024-08-21 05:00,195.0011
2024-08-21 04:30,194.9681
2024-08-21 04:00,194.9350
2024-08-20 19:30,194.9010
2024-08-20 19:00,194.8641
2024-08-20 18:30,194.8238
2024-08-20 18:00,194.7830
2024-08-20 17:30,194.7421
2024-08-20 17:00,194.7005
2024-08-20 16:30,194.6638
2024-08-20 16:00,194.6184
2024-08-20 15:30,194.5795
2024-08-20 15:00,194.5353
2024-08-20 14:30,194.4950
2024-08-20 14:00,194.4563
2024-08-20 13:30,194.4248
2024-08-20 13:00,194.4012
2024-08-20 12:30,194.3712
2024-08-20 12:00,194.3498
2024-08-20 11:30,194.3253
2024-08-20 11:00,194.3052
2024-08-20 10:30,194.2925
2024-08-20 10:00,194.2825
2024-08-20 09:30,194.2702
2024-08-20 09:00,194.2602
2024-08-20 08:30,194.2579
2024-08-20 08:00,194.2451
2024-08-20 07:30,194.2330
2024-08-20 07:00,194.2163
2024-08-20 06:30,194.1958
2024-08-20 06:00,194.1695
2024-08-20 05:30,194.1510
2024-08-20 05:00,194.1370
2024-08-20 04:30,194.1176
2024-08-20 04:00,194.1005
2024-08-19 19:30,194.0820
2024-08-19 19:00,194.0778
2024-08-19 18:30,194.0663
2024-08-19 18:00,194.0586
2024-08-19 17:30,194.0535
2024-08-19 17:00,194.0406
2024-08-19 16:30,194.0388
2024-08-19 16:00,194.0171
2024-08-19 15:30,194.0040
2024-08-19 15:00,193.9833
2024-08-19 14:30,193.9752
2024-08-19 14:00,193.9587
2024-08-19 13:30,193.9393
2024-08-19 13:00,193.9203
2024-08-19 12:30,193.9032
2024-08-19 12:00,193.8810
2024-08-19 11:30,193.8568
2024-08-19 11:00,193.8463
2024-08-19 10:30,193.8265
2024-08-19 10:00,193.8015
2024-08-19 09:30,193.7908
2024-08-19 09:00,193.7763
2024-08-19 08:30,193.7717
2024-08-19 08:00,193.7748
2024-08-19 07:30,193.7728
2024-08-19 07:00,193.7663
2024-08-19 06:30,193.7493
2024-08-19 06:00,193.7343
2024-08-19 05:30,193.7118
2024-08-19 05:00,193.6936
2024-08-19 04:30,193.6799
2024-08-19 04:00,193.6596
2024-08-16 19:30,193.6449
2024-08-16 19:00,193.6284
2024-08-16 18:30,193.6064
2024-08-16 18:00,193.5894
2024-08-16 17:30,193.5626
2024-08-16 17:00,193.5393
2024-08-16 16:30,193.5211
2024-08-16 16:00,193.5026
2024-08-16 15:30,193.4763
2024-08-16 15:00,193.4504
2024-08-16 14:30,193.4148
2024-08-16 14:00,193.3739
2024-08-16 13:30,193.3406
2024-08-16 13:00,193.3078
2024-08-16 12:30,193.2725
2024-08-16 12:00,193.2418
2024-08-16 11:30,193.2051
2024-08-16 11:00,193.1751
2024-08-16 10:30,193.1466
2024-08-16 10:00,193.1222
2024-08-16 09:30,193.0994
2024-08-16 09:00,193.0874
2024-08-16 08:30,193.0669
2024-08-16 08:00,193.0451
2024-08-16 07:30,193.0204
2024-08-16 07:00,192.9791
2024-08-16 06:30,192.9367
2024-08-16 06:00,192.9007
2024-08-16 05:30,192.8586
2024-08-16 05:00,192.8156
2024-08-16 04:30,192.7746
2024-08-16 04:00,192.7302
2024-08-15 19:30,192.6804
2024-08-15 19:00,192.6422
2024-08-15 18:30,192.5952
2024-08-15 18:00,192.5491
2024-08-15 17:30,192.5131
2024-08-15 17:00,192.4809
2024-08-15 16:30,192.4249
2024-08-15 16:00,192.3490
2024-08-15 15:30,192.2826
2024-08-15 15:00,192.2344
2024-08-15 14:30,192.1934
2024-08-15 14:00,192.1554
2024-08-15 13:30,192.1184
2024-08-15 13:00,192.0728
2024-08-15 12:30,192.0300
2024-08-15 12:00,191.9810
2024-08-15 11:30,191.9207
2024-08-15 11:00,191.8672
2024-08-15 10:30,191.8207
2024-08-15 10:00,191.7757
2024-08-15 09:30,191.7198
2024-08-15 09:00,191.6599
2024-08-15 08:30,191.6153
2024-08-15 08:00,191.5634
2024-08-15 07:30,191.5139
2024-08-15 07:00,191.4753
2024-08-15 06:30,191.4347
2024-08-15 06:00,191.3965
2024-08-15 05:30,191.3437
2024-08-15 05:00,191.2938
2024-08-15 04:30,191.2457
2024-08-15 04:00,191.1947
2024-08-14 19:30,191.1485
2024-08-14 19:00,191.1077
2024-08-14 18:30,191.0617
2024-08-14 18:00,191.0192
2024-08-14 17:30,190.9788
2024-08-14 17:00,190.9260
2024-08-14 16:30,190.8945
2024-08-14 16:00,190.8583
2024-08-14 15:30,190.8172
2024-08-14 15:00,190.7847
2024-08-14 14:30,190.7440
2024-08-14 14:00,190.6873
2024-08-14 13:30,190.6473
2024-08-14 13:00,190.6043
2024-08-14 12:30,190.5588
2024-08-14 12:00,190.5105
2024-08-14 11:30,190.4648
2024-08-14 11:00,190.4251
2024-08-14 10:30,190.3953
2024-08-14 10:00,190.3728
2024-08-14 09:30,190.3484
2024-08-14 09:00,190.3248
2024-08-14 08:30,190.3208
2024-08-14 08:00,190.2929
2024-08-14 07:30,190.2642
2024-08-14 07:00,190.2589
2024-08-14 06:30,190.2580
2024-08-14 06:00,190.2617
2024-08-14 05:30,190.2684
2024-08-14 05:00,190.2590
2024-08-14 04:30,190.2572
2024-08-14 04:00,190.2647
2024-08-13 19:30,190.2534
2024-08-13 19:00,190.2475
2024-08-13 18:30,190.2530
2024-08-13 18:00,190.2787
2024-08-13 17:30,190.3028
2024-08-13 17:00,190.3094
2024-08-13 16:30,190.3096
2024-08-13 16:00,190.3098
2024-08-13 15:30,190.3099
2024-08-13 15:00,190.3168
2024-08-13 14:30,190.3263
2024-08-13 14:00,190.3343
2024-08-13 13:30,190.3510
2024-08-13 13:00,190.3705
2024-08-13 12:30,190.3828
2024-08-13 12:00,190.3951
2024-08-13 11:30,190.4170
2024-08-13 11:00,190.4585
2024-08-13 10:30,190.4835
2024-08-13 10:00,190.5059
2024-08-13 09:30,190.5274
2024-08-13 09:00,190.5435
2024-08-13 08:30,190.5643
2024-08-13 08:00,190.5851
2024-08-13 07:30,190.6145
2024-08-13 07:00,190.6437
2024-08-13 06:30,190.6617
2024-08-13 06:00,190.6837
2024-08-13 05:30,190.7100
2024-08-13 05:00,190.7342
2024-08-13 04:30,190.7640
2024-08-13 04:00,190.7865
2024-08-12 19:30,190.8079
2024-08-12 19:00,190.8424
2024-08-12 18:30,190.8715
2024-08-12 18:00,190.9012
2024-08-12 17:30,190.9309
2024-08-12 16:30,190.9451
2024-08-12 16:00,190.9753
2024-08-12 15:30,191.0069
2024-08-12 15:00,191.0321
2024-08-12 14:30,191.0607
2024-08-12 14:00,191.0926
2024-08-12 13:30,191.1173
2024-08-12 13:00,191.1436
2024-08-12 12:30,191.1495
2024-08-12 12:00,191.1573
2024-08-12 11:30,191.1597
2024-08-12 11:00,191.1587
2024-08-12 10:30,191.1698
2024-08-12 10:00,191.1494
2024-08-12 09:30,191.1503
2024-08-12 09:00,191.1482
2024-08-12 08:30,191.1170
2024-08-12 08:00,191.0897
2024-08-12 07:30,191.0562
2024-08-12 07:00,191.0054
2024-08-12 06:30,190.9201
2024-08-12 06:00,190.8246
2024-08-12 05:30,190.7362
2024-08-12 05:00,190.6404
2024-08-12 04:30,190.5410
2024-08-12 04:00,190.4288
2024-08-09 19:30,190.3373
2024-08-09 19:00,190.2438
2024-08-09 18:30,190.1394
2024-08-09 18:00,190.0349
2024-08-09 17:30,189.9198
2024-08-09 17:00,189.8119
2024-08-09 16:30,189.7010
2024-08-09 16:00,189.5925
2024-08-09 15:30,189.4833
2024-08-09 15:00,189.3681
2024-08-09 14:30,189.2513
2024-08-09 14:00,189.1401
2024-08-09 13:30,189.0303
2024-08-09 13:00,188.9227
2024-08-09 12:30,188.8140
2024-08-09 12:00,188.7055
2024-08-09 11:30,188.6094
2024-08-09 11:00,188.5369
2024-08-09 10:30,188.4597
2024-08-09 10:00,188.3832
2024-08-09 09:30,188.3189
2024-08-09 09:00,188.2551
2024-08-09 08:30,188.1990
2024-08-09 08:00,188.1537
2024-08-09 07:30,188.0869
2024-08-09 07:00,188.0253
2024-08-09 06:30,187.9512
2024-08-09 06:00,187.8765
2024-08-09 05:30,187.8044
2024-08-09 05:00,187.7344
2024-08-09 04:30,187.6581
2024-08-09 04:00,187.5758
2024-08-08 19:30,187.4970
2024-08-08 19:00,187.4189
2024-08-08 18:30,187.3453
2024-08-08 18:00,187.2717
2024-08-08 17:30,187.1789
2024-08-08 17:00,187.0780
2024-08-08 16:30,186.9712
2024-08-08 16:00,186.8524
2024-08-08 15:30,186.7564
2024-08-08 15:00,186.6426
2024-08-08 14:30,186.5408
2024-08-08 14:00,186.4396
2024-08-08 13:30,186.3547
2024-08-08 13:00,186.2681
2024-08-08 12:30,186.1980
2024-08-08 12:00,186.1464
2024-08-08 11:30,186.0973
2024-08-08 11:00,186.0563
2024-08-08 10:30,186.0029
2024-08-08 10:00,185.9352
2024-08-08 09:30,185.8604
2024-08-08 09:00,185.8035
2024-08-08 08:30,185.7720
2024-08-08 08:00,185.7588
2024-08-08 07:30,185.7319
2024-08-08 07:00,185.7066
2024-08-08 06:30,185.6685
2024-08-08 06:00,185.6305
2024-08-08 05:30,185.5617
2024-08-08 05:00,185.5046
2024-08-08 04:30,185.4575
2024-08-08 04:00,185.4006
2024-08-07 19:30,185.3519
2024-08-07 19:00,185.2959
2024-08-07 18:30,185.2495
2024-08-07 18:00,185.2078
2024-08-07 17:30,185.1617
2024-08-07 17:00,185.1378
2024-08-07 16:30,185.1097
2024-08-07 16:00,185.0717
2024-08-07 15:30,185.0419
2024-08-07 15:00,184.9943
2024-08-07 14:30,184.9340
2024-08-07 14:00,184.8808
2024-08-07 13:30,184.8166
2024-08-07 13:00,184.7357
2024-08-07 12:30,184.6457
2024-08-07 12:00,184.5510
2024-08-07 11:30,184.4589
2024-08-07 11:00,184.3733
2024-08-07 10:30,184.2864
2024-08-07 10:00,184.2008
2024-08-07 09:30,184.1398
2024-08-07 09:00,184.0663
2024-08-07 08:30,183.9970
2024-08-07 08:00,183.8958
2024-08-07 07:30,183.8022
2024-08-07 07:00,183.7065
2024-08-07 06:30,183.6675
2024-08-07 06:00,183.5750
2024-08-07 05:30,183.4800
2024-08-07 05:00,183.4216
2024-08-07 04:30,183.3628
2024-08-07 04:00,183.2946
2024-08-06 19:30,183.2564
2024-08-06 19:00,183.2207
2024-08-06 18:30,183.1860
2024-08-06 18:00,183.1885
2024-08-06 17:30,183.1989
2024-08-06 17:00,183.2409
2024-08-06 16:30,183.2797
2024-08-06 16:00,183.3237
2024-08-06 15:30,183.3567
2024-08-06 15:00,183.3836
2024-08-06 14:30,183.4001
2024-08-06 14:00,183.4003
2024-08-06 13:30,183.4181
2024-08-06 13:00,183.4279
2024-08-06 12:30,183.4367
2024-08-06 12:00,183.4544
2024-08-06 11:30,183.4753
2024-08-06 11:00,183.4872
2024-08-06 10:30,183.5053
2024-08-06 10:00,183.5026
2024-08-06 09:30,183.5266
2024-08-06 09:00,183.5541
2024-08-06 08:30,183.5810
2024-08-06 08:00,183.6154
2024-08-06 07:30,183.6641
2024-08-06 07:00,183.7181
2024-08-06 06:30,183.7965
2024-08-06 06:00,183.8797
2024-08-06 05:30,183.9757
2024-08-06 05:00,184.0699
2024-08-06 04:30,184.1509
2024-08-06 04:00,184.2113
2024-08-05 19:30,184.2794
2024-08-05 19:00,184.3306
2024-08-05 18:30,184.3820
2024-08-05 18:00,184.4516
2024-08-05 17:30,184.5007
2024-08-05 17:00,184.5938
2024-08-05 16:30,184.6799
2024-08-05 16:00,184.7784
2024-08-05 15:30,184.8790
2024-08-05 15:00,184.9691
2024-08-05 14:30,185.0690
2024-08-05 14:00,185.1704
2024-08-05 13:30,185.2616
2024-08-05 13:00,185.3562
2024-08-05 12:30,185.4332
2024-08-05 12:00,185.5035
2024-08-05 11:30,185.5714
2024-08-05 11:00,185.6526
2024-08-05 10:30,185.7364
2024-08-05 10:00,185.8527
2024-08-05 09:30,185.9747
2024-08-05 09:00,186.1019
2024-08-05 08:30,186.1766
2024-08-05 08:00,186.3132
2024-08-05 07:30,186.4710
2024-08-05 07:00,186.5938
2024-08-05 06:30,186.7246
2024-08-05 06:00,186.8565
2024-08-05 05:30,186.9865
2024-08-05 05:00,187.1180
2024-08-05 04:30,187.2519
2024-08-05 04:00,187.3548
2024-08-02 19:30,187.4341
2024-08-02 19:00,187.4959
2024-08-02 18:30,187.5517
2024-08-02 18:00,187.6005
2024-08-02 17:30,187.6489
