time,SMA
2024-07-12 18:30,178.0353
2024-07-12 19:00,178.1143
2024-07-12 19:30,178.1947
2024-07-15 04:00,178.28
2024-07-15 04:30,178.3634
2024-07-15 05:00,178.4561
2024-07-15 05:30,178.5425
2024-07-15 06:00,178.6279
2024-07-15 06:30,178.7064
2024-07-15 07:00,178.7918
2024-07-15 07:30,178.8784
2024-07-15 08:00,178.9608
2024-07-15 08:30,179.0328
2024-07-15 09:00,179.1025
2024-07-15 09:30,179.1727
2024-07-15 10:00,179.2484
2024-07-15 10:30,179.3391
2024-07-15 11:00,179.4424
2024-07-15 11:30,179.5485
2024-07-15 12:00,179.6362
2024-07-15 12:30,179.7182
2024-07-15 13:00,179.8001
2024-07-15 13:30,179.8809
2024-07-15 14:00,179.9637
2024-07-15 14:30,180.0521
2024-07-15 15:00,180.1423
2024-07-15 15:30,180.2235
2024-07-15 16:00,180.2975
2024-07-15 16:30,180.3723
2024-07-15 17:00,180.4523
2024-07-15 17:30,180.5361
2024-07-15 18:00,180.6194
2024-07-15 18:30,180.7053
2024-07-15 19:00,180.7785
2024-07-15 19:30,180.8452
2024-07-16 04:00,180.9197
2024-07-16 04:30,180.9921
2024-07-16 05:00,181.0661
2024-07-16 05:30,181.143
2024-07-16 06:00,181.2471
2024-07-16 06:30,181.3503
2024-07-16 07:00,181.4533
2024-07-16 07:30,181.5374
2024-07-16 08:00,181.6076
2024-07-16 08:30,181.6815
2024-07-16 09:00,181.7422
2024-07-16 09:30,181.8125
2024-07-16 10:00,181.8719
2024-07-16 10:30,181.9199
2024-07-16 11:00,181.9657
2024-07-16 11:30,182.0034
2024-07-16 12:00,182.0346
2024-07-16 12:30,182.0743
2024-07-16 13:00,182.1049
2024-07-16 13:30,182.1533
2024-07-16 14:00,182.2005
2024-07-16 14:30,182.2484
2024-07-16 15:00,182.2973
2024-07-16 15:30,182.346
2024-07-16 16:00,182.3986
2024-07-16 16:30,182.449
2024-07-16 17:00,182.5012
2024-07-16 17:30,182.5525
2024-07-16 18:00,182.5994
2024-07-16 18:30,182.646
2024-07-16 19:00,182.6868
2024-07-16 19:30,182.725
2024-07-17 04:00,182.7643
2024-07-17 04:30,182.8018
2024-07-17 05:00,182.8408
2024-07-17 05:30,182.8813
2024-07-17 06:00,182.9199
2024-07-17 06:30,182.9555
2024-07-17 07:00,182.986
2024-07-17 07:30,183.0186
2024-07-17 08:00,183.0539
2024-07-17 08:30,183.069
2024-07-17 09:00,183.0865
2024-07-17 09:30,183.1114
2024-07-17 10:00,183.165
2024-07-17 10:30,183.2214
2024-07-17 11:00,183.2612
2024-07-17 11:30,183.3202
2024-07-17 12:00,183.376
2024-07-17 12:30,183.4382
2024-07-17 13:00,183.4975
2024-07-17 13:30,183.5744
2024-07-17 14:00,183.6441
2024-07-17 14:30,183.7109
2024-07-17 15:00,183.7801
2024-07-17 15:30,183.8506
2024-07-17 16:00,183.9159
2024-07-17 16:30,183.9802
2024-07-17 17:00,184.063
2024-07-17 17:30,184.1381
2024-07-17 18:00,184.209
2024-07-17 18:30,184.2854
2024-07-17 19:00,184.3599
2024-07-17 19:30,184.4316
2024-07-18 04:00,184.4575
2024-07-18 04:30,184.4811
2024-07-18 05:00,184.5043
2024-07-18 05:30,184.5267
2024-07-18 06:00,184.56
2024-07-18 06:30,184.5823
2024-07-18 07:00,184.616
2024-07-18 07:30,184.6306
2024-07-18 08:00,184.6418
2024-07-18 08:30,184.6294
2024-07-18 09:00,184.6195
2024-07-18 09:30,184.677
2024-07-18 10:00,184.735
2024-07-18 10:30,184.7782
2024-07-18 11:00,184.8312
2024-07-18 11:30,184.8732
2024-07-18 12:00,184.8961
2024-07-18 12:30,184.9122
2024-07-18 13:00,184.9292
2024-07-18 13:30,184.9252
2024-07-18 14:00,184.9211
2024-07-18 14:30,184.9224
2024-07-18 15:00,184.9162
2024-07-18 15:30,184.9068
2024-07-18 16:00,184.8955
2024-07-18 16:30,184.8854
2024-07-18 17:00,184.8748
2024-07-18 17:30,184.87
2024-07-18 18:00,184.8695
2024-07-18 18:30,184.8885
2024-07-18 19:00,184.8928
2024-07-18 19:30,184.8912
2024-07-19 04:00,184.8856
2024-07-19 04:30,184.8846
2024-07-19 05:00,184.8849
2024-07-19 05:30,184.8915
2024-07-19 06:00,184.9062
2024-07-19 06:30,184.9229
2024-07-19 07:00,184.9367
2024-07-19 07:30,184.9244
2024-07-19 08:00,184.9012
2024-07-19 08:30,184.8751
2024-07-19 09:00,184.8807
2024-07-19 09:30,184.84
2024-07-19 10:00,184.7913
2024-07-19 10:30,184.7355
2024-07-19 11:00,184.6677
2024-07-19 11:30,184.6007
2024-07-19 12:00,184.5372
2024-07-19 12:30,184.47
2024-07-19 13:00,184.3928
2024-07-19 13:30,184.3176
2024-07-19 14:00,184.241
2024-07-19 14:30,184.1535
2024-07-19 15:00,184.0659
2024-07-19 15:30,183.9962
2024-07-19 16:00,183.9294
2024-07-19 16:30,183.8787
2024-07-19 17:00,183.828
2024-07-19 17:30,183.7687
2024-07-19 18:00,183.7361
2024-07-19 18:30,183.691
2024-07-19 19:00,183.648
2024-07-19 19:30,183.5971
2024-07-22 04:00,183.5342
2024-07-22 04:30,183.4889
2024-07-22 05:00,183.4318
2024-07-22 05:30,183.3748
2024-07-22 06:00,183.3293
2024-07-22 06:30,183.3015
2024-07-22 07:00,183.278
2024-07-22 07:30,183.1955
2024-07-22 08:00,183.1108
2024-07-22 08:30,183.0344
2024-07-22 09:00,182.9469
2024-07-22 09:30,182.8692
2024-07-22 10:00,182.8224
2024-07-22 10:30,182.7768
2024-07-22 11:00,182.7279
2024-07-22 11:30,182.6926
2024-07-22 12:00,182.6496
2024-07-22 12:30,182.6096
2024-07-22 13:00,182.5733
2024-07-22 13:30,182.5444
2024-07-22 14:00,182.5183
2024-07-22 14:30,182.4948
2024-07-22 15:00,182.4718
2024-07-22 15:30,182.4527
2024-07-22 16:00,182.4335
2024-07-22 16:30,182.4008
2024-07-22 17:00,182.3765
2024-07-22 17:30,182.3541
2024-07-22 18:00,182.3293
2024-07-22 18:30,182.3138
2024-07-22 19:00,182.2905
2024-07-22 19:30,182.2698
2024-07-23 04:00,182.2396
2024-07-23 04:30,182.2004
2024-07-23 05:00,182.1629
2024-07-23 05:30,182.1385
2024-07-23 06:00,182.1173
2024-07-23 06:30,182.1007
2024-07-23 07:00,182.0663
2024-07-23 07:30,182.0667
2024-07-23 08:00,182.0793
2024-07-23 08:30,182.0868
2024-07-23 09:00,182.1122
2024-07-23 09:30,182.1238
2024-07-23 10:00,182.1404
2024-07-23 10:30,182.1493
2024-07-23 11:00,182.1688
2024-07-23 11:30,182.187
2024-07-23 12:00,182.2133
2024-07-23 12:30,182.2433
2024-07-23 13:00,182.2714
2024-07-23 13:30,182.2913
2024-07-23 14:00,182.3167
2024-07-23 14:30,182.3299
2024-07-23 15:00,182.3414
2024-07-23 15:30,182.3455
2024-07-23 16:00,182.3406
2024-07-23 16:30,182.3546
2024-07-23 17:00,182.3612
2024-07-23 17:30,182.369
2024-07-23 18:00,182.3774
2024-07-23 18:30,182.3814
2024-07-23 19:00,182.3888
2024-07-23 19:30,182.3854
2024-07-24 04:00,182.3786
2024-07-24 04:30,182.3698
2024-07-24 05:00,182.3502
2024-07-24 05:30,182.3343
2024-07-24 06:00,182.3307
2024-07-24 06:30,182.3211
2024-07-24 07:00,182.3227
2024-07-24 07:30,182.317
2024-07-24 08:00,182.3041
2024-07-24 08:30,182.2939
2024-07-24 09:00,182.2957
2024-07-24 09:30,182.3003
2024-07-24 10:00,182.3176
2024-07-24 10:30,182.3308
2024-07-24 11:00,182.3323
2024-07-24 11:30,182.336
2024-07-24 12:00,182.3543
2024-07-24 12:30,182.362
2024-07-24 13:00,182.3566
2024-07-24 13:30,182.3435
2024-07-24 14:00,182.3324
2024-07-24 14:30,182.3285
2024-07-24 15:00,182.3309
2024-07-24 15:30,182.3408
2024-07-24 16:00,182.4688
2024-07-24 16:30,182.5696
2024-07-24 17:00,182.6745
2024-07-24 17:30,182.7547
2024-07-24 18:00,182.8439
2024-07-24 18:30,182.9376
2024-07-24 19:00,183.0379
2024-07-24 19:30,183.1248
2024-07-25 04:00,183.2331
2024-07-25 04:30,183.3519
2024-07-25 05:00,183.4719
2024-07-25 05:30,183.5927
2024-07-25 06:00,183.7115
2024-07-25 06:30,183.8546
2024-07-25 07:00,183.9428
2024-07-25 07:30,184.0456
2024-07-25 08:00,184.1288
2024-07-25 08:30,184.2219
2024-07-25 09:00,184.2675
2024-07-25 09:30,184.4048
2024-07-25 10:00,184.5144
2024-07-25 10:30,184.6202
2024-07-25 11:00,184.7493
2024-07-25 11:30,184.9107
2024-07-25 12:00,185.08
2024-07-25 12:30,185.2475
2024-07-25 13:00,185.4166
2024-07-25 13:30,185.5928
2024-07-25 14:00,185.7618
2024-07-25 14:30,185.9153
2024-07-25 15:00,186.079
2024-07-25 15:30,186.2209
2024-07-25 16:00,186.3506
2024-07-25 16:30,186.4761
2024-07-25 17:00,186.6086
2024-07-25 17:30,186.7483
2024-07-25 18:00,186.8932
2024-07-25 18:30,187.041
2024-07-25 19:00,187.1893
2024-07-25 19:30,187.3395
2024-07-26 04:00,187.4889
2024-07-26 04:30,187.6442
2024-07-26 05:00,187.806
2024-07-26 05:30,187.9712
2024-07-26 06:00,188.1308
2024-07-26 06:30,188.2963
2024-07-26 07:00,188.4502
2024-07-26 07:30,188.6051
2024-07-26 08:00,188.7493
2024-07-26 08:30,188.8853
2024-07-26 09:00,188.9936
2024-07-26 09:30,189.1292
2024-07-26 10:00,189.2561
2024-07-26 10:30,189.3774
2024-07-26 11:00,189.5182
2024-07-26 11:30,189.6799
2024-07-26 12:00,189.8307
2024-07-26 12:30,189.9805
2024-07-26 13:00,190.1214
2024-07-26 13:30,190.2371
2024-07-26 14:00,190.2361
2024-07-26 14:30,190.2596
2024-07-26 15:00,190.2895
2024-07-26 15:30,190.3364
2024-07-26 16:00,190.3777
2024-07-26 16:30,190.4256
2024-07-26 17:00,190.4686
2024-07-26 17:30,190.5124
2024-07-26 18:00,190.5316
2024-07-26 18:30,190.5463
2024-07-26 19:00,190.5542
2024-07-26 19:30,190.5613
2024-07-29 04:00,190.5628
2024-07-29 04:30,190.5498
2024-07-29 05:00,190.5849
2024-07-29 05:30,190.6114
2024-07-29 06:00,190.6598
2024-07-29 06:30,190.7122
2024-07-29 07:00,190.8143
2024-07-29 07:30,190.8135
2024-07-29 08:00,190.841
2024-07-29 08:30,190.8794
2024-07-29 09:00,190.9105
2024-07-29 09:30,190.8695
2024-07-29 10:00,190.7849
2024-07-29 10:30,190.7
2024-07-29 11:00,190.6105
2024-07-29 11:30,190.5376
2024-07-29 12:00,190.4857
2024-07-29 12:30,190.4475
2024-07-29 13:00,190.4009
2024-07-29 13:30,190.3808
2024-07-29 14:00,190.368
2024-07-29 14:30,190.3652
2024-07-29 15:00,190.3571
2024-07-29 15:30,190.3523
2024-07-29 16:00,190.3424
2024-07-29 16:30,190.3342
2024-07-29 17:00,190.3262
2024-07-29 17:30,190.313
2024-07-29 18:00,190.2983
2024-07-29 18:30,190.279
2024-07-29 19:00,190.2438
2024-07-29 19:30,190.203
2024-07-30 04:00,190.1718
2024-07-30 04:30,190.1379
2024-07-30 05:00,190.1033
2024-07-30 05:30,190.0637
2024-07-30 06:00,190.0302
2024-07-30 06:30,189.9962
2024-07-30 07:00,190.0131
2024-07-30 07:30,190.0029
2024-07-30 08:00,189.9917
2024-07-30 08:30,189.9903
2024-07-30 09:00,189.9827
2024-07-30 09:30,189.9728
2024-07-30 10:00,189.9499
2024-07-30 10:30,189.911
2024-07-30 11:00,189.8727
2024-07-30 11:30,189.8471
2024-07-30 12:00,189.8241
2024-07-30 12:30,189.7898
2024-07-30 13:00,189.7548
2024-07-30 13:30,189.7308
2024-07-30 14:00,189.7118
2024-07-30 14:30,189.6831
2024-07-30 15:00,189.6556
2024-07-30 15:30,189.639
2024-07-30 16:00,189.6232
2024-07-30 16:30,189.6007
2024-07-30 17:00,189.5746
2024-07-30 17:30,189.5515
2024-07-30 18:00,189.5391
2024-07-30 18:30,189.5174
2024-07-30 19:00,189.5075
2024-07-30 19:30,189.4902
2024-07-31 04:00,189.4841
2024-07-31 04:30,189.4826
2024-07-31 05:00,189.4732
2024-07-31 05:30,189.4606
2024-07-31 06:00,189.4494
2024-07-31 06:30,189.4319
2024-07-31 07:00,189.4005
2024-07-31 07:30,189.4018
2024-07-31 08:00,189.4363
2024-07-31 08:30,189.4642
2024-07-31 09:00,189.4829
2024-07-31 09:30,189.4985
2024-07-31 10:00,189.5169
2024-07-31 10:30,189.5478
2024-07-31 11:00,189.5904
2024-07-31 11:30,189.6341
2024-07-31 12:00,189.6768
2024-07-31 12:30,189.711
2024-07-31 13:00,189.7397
2024-07-31 13:30,189.7702
2024-07-31 14:00,189.8055
2024-07-31 14:30,189.8513
2024-07-31 15:00,189.8823
2024-07-31 15:30,189.8944
2024-07-31 16:00,189.9027
2024-07-31 16:30,189.958
2024-07-31 17:00,189.9767
2024-07-31 17:30,189.9988
2024-07-31 18:00,190.0425
2024-07-31 18:30,190.0554
2024-07-31 19:00,190.0808
2024-07-31 19:30,190.1134
2024-08-02 17:30,187.6489
2024-08-02 18:00,187.6005
2024-08-02 18:30,187.5517
2024-08-02 19:00,187.4959
2024-08-02 19:30,187.4341
2024-08-05 04:00,187.3548
2024-08-05 04:30,187.2519
2024-08-05 05:00,187.118
2024-08-05 05:30,186.9865
2024-08-05 06:00,186.8565
2024-08-05 06:30,186.7246
2024-08-05 07:00,186.5938
2024-08-05 07:30,186.471
2024-08-05 08:00,186.3132
2024-08-05 08:30,186.1766
2024-08-05 09:00,186.1019
2024-08-05 09:30,185.9747
2024-08-05 10:00,185.8527
2024-08-05 10:30,185.7364
2024-08-05 11:00,185.6526
2024-08-05 11:30,185.5714
2024-08-05 12:00,185.5035
2024-08-05 12:30,185.4332
2024-08-05 13:00,185.3562
2024-08-05 13:30,185.2616
2024-08-05 14:00,185.1704
2024-08-05 14:30,185.069
2024-08-05 15:00,184.9691
2024-08-05 15:30,184.879
2024-08-05 16:00,184.7784
2024-08-05 16:30,184.6799
2024-08-05 17:00,184.5938
2024-08-05 17:30,184.5007
2024-08-05 18:00,184.4516
2024-08-05 18:30,184.382
2024-08-05 19:00,184.3306
2024-08-05 19:30,184.2794
2024-08-06 04:00,184.2113
2024-08-06 04:30,184.1509
2024-08-06 05:00,184.0699
2024-08-06 05:30,183.9757
2024-08-06 06:00,183.8797
2024-08-06 06:30,183.7965
2024-08-06 07:00,183.7181
2024-08-06 07:30,183.6641
2024-08-06 08:00,183.6154
2024-08-06 08:30,183.581
2024-08-06 09:00,183.5541
2024-08-06 09:30,183.5266
2024-08-06 10:00,183.5026
2024-08-06 10:30,183.5053
2024-08-06 11:00,183.4872
2024-08-06 11:30,183.4753
2024-08-06 12:00,183.4544
2024-08-06 12:30,183.4367
2024-08-06 13:00,183.4279
2024-08-06 13:30,183.4181
2024-08-06 14:00,183.4003
2024-08-06 14:30,183.4001
2024-08-06 15:00,183.3836
2024-08-06 15:30,183.3567
2024-08-06 16:00,183.3237
2024-08-06 16:30,183.2797
2024-08-06 17:00,183.2409
2024-08-06 17:30,183.1989
2024-08-06 18:00,183.1885
2024-08-06 18:30,183.186
2024-08-06 19:00,183.2207
2024-08-06 19:30,183.2564
2024-08-07 04:00,183.2946
2024-08-07 04:30,183.3628
2024-08-07 05:00,183.4216
2024-08-07 05:30,183.48
2024-08-07 06:00,183.575
2024-08-07 06:30,183.6675
2024-08-07 07:00,183.7065
2024-08-07 07:30,183.8022
2024-08-07 08:00,183.8958
2024-08-07 08:30,183.997
2024-08-07 09:00,184.0663
2024-08-07 09:30,184.1398
2024-08-07 10:00,184.2008
2024-08-07 10:30,184.2864
2024-08-07 11:00,184.3733
2024-08-07 11:30,184.4589
2024-08-07 12:00,184.551
2024-08-07 12:30,184.6457
2024-08-07 13:00,184.7357
2024-08-07 13:30,184.8166
2024-08-07 14:00,184.8808
2024-08-07 14:30,184.934
2024-08-07 15:00,184.9943
2024-08-07 15:30,185.0419
2024-08-07 16:00,185.0717
2024-08-07 16:30,185.1097
2024-08-07 17:00,185.1378
2024-08-07 17:30,185.1617
2024-08-07 18:00,185.2078
2024-08-07 18:30,185.2495
2024-08-07 19:00,185.2959
2024-08-07 19:30,185.3519
2024-08-08 04:00,185.4006
2024-08-08 04:30,185.4575
2024-08-08 05:00,185.5046
2024-08-08 05:30,185.5617
2024-08-08 06:00,185.6305
2024-08-08 06:30,185.6685
2024-08-08 07:00,185.7066
2024-08-08 07:30,185.7319
2024-08-08 08:00,185.7588
2024-08-08 08:30,185.772
2024-08-08 09:00,185.8035
2024-08-08 09:30,185.8604
2024-08-08 10:00,185.9352
2024-08-08 10:30,186.0029
2024-08-08 11:00,186.0563
2024-08-08 11:30,186.0973
2024-08-08 12:00,186.1464
2024-08-08 12:30,186.198
2024-08-08 13:00,186.2681
2024-08-08 13:30,186.3547
2024-08-08 14:00,186.4396
2024-08-08 14:30,186.5408
2024-08-08 15:00,186.6426
2024-08-08 15:30,186.7564
2024-08-08 16:00,186.8524
2024-08-08 16:30,186.9712
2024-08-08 17:00,187.078
2024-08-08 17:30,187.1789
2024-08-08 18:00,187.2717
2024-08-08 18:30,187.3453
2024-08-08 19:00,187.4189
2024-08-08 19:30,187.497
2024-08-09 04:00,187.5758
2024-08-09 04:30,187.6581
2024-08-09 05:00,187.7344
2024-08-09 05:30,187.8044
2024-08-09 06:00,187.8765
2024-08-09 06:30,187.9512
2024-08-09 07:00,188.0253
2024-08-09 07:30,188.0869
2024-08-09 08:00,188.1537
2024-08-09 08:30,188.199
2024-08-09 09:00,188.2551
2024-08-09 09:30,188.3189
2024-08-09 10:00,188.3832
2024-08-09 10:30,188.4597
2024-08-09 11:00,188.5369
2024-08-09 11:30,188.6094
2024-08-09 12:00,188.7055
2024-08-09 12:30,188.814
2024-08-09 13:00,188.9227
2024-08-09 13:30,189.0303
2024-08-09 14:00,189.1401
2024-08-09 14:30,189.2513
2024-08-09 15:00,189.3681
2024-08-09 15:30,189.4833
2024-08-09 16:00,189.5925
2024-08-09 16:30,189.701
2024-08-09 17:00,189.8119
2024-08-09 17:30,189.9198
2024-08-09 18:00,190.0349
2024-08-09 18:30,190.1394
2024-08-09 19:00,190.2438
2024-08-09 19:30,190.3373
2024-08-12 04:00,190.4288
2024-08-12 04:30,190.541
2024-08-12 05:00,190.6404
2024-08-12 05:30,190.7362
2024-08-12 06:00,190.8246
2024-08-12 06:30,190.9201
2024-08-12 07:00,191.0054
2024-08-12 07:30,191.0562
2024-08-12 08:00,191.0897
2024-08-12 08:30,191.117
2024-08-12 09:00,191.1482
2024-08-12 09:30,191.1503
2024-08-12 10:00,191.1494
2024-08-12 10:30,191.1698
2024-08-12 11:00,191.1587
2024-08-12 11:30,191.1597
2024-08-12 12:00,191.1573
2024-08-12 12:30,191.1495
2024-08-12 13:00,191.1436
2024-08-12 13:30,191.1173
2024-08-12 14:00,191.0926
2024-08-12 14:30,191.0607
2024-08-12 15:00,191.0321
2024-08-12 15:30,191.0069
2024-08-12 16:00,190.9753
2024-08-12 16:30,190.9451
2024-08-12 17:30,190.9309
2024-08-12 18:00,190.9012
2024-08-12 18:30,190.8715
2024-08-12 19:00,190.8424
2024-08-12 19:30,190.8079
2024-08-13 04:00,190.7865
2024-08-13 04:30,190.764
2024-08-13 05:00,190.7342
2024-08-13 05:30,190.71
2024-08-13 06:00,190.6837
2024-08-13 06:30,190.6617
2024-08-13 07:00,190.6437
2024-08-13 07:30,190.6145
2024-08-13 08:00,190.5851
2024-08-13 08:30,190.5643
2024-08-13 09:00,190.5435
2024-08-13 09:30,190.5274
2024-08-13 10:00,190.5059
2024-08-13 10:30,190.4835
2024-08-13 11:00,190.4585
2024-08-13 11:30,190.417
2024-08-13 12:00,190.3951
2024-08-13 12:30,190.3828
2024-08-13 13:00,190.3705
2024-08-13 13:30,190.351
2024-08-13 14:00,190.3343
2024-08-13 14:30,190.3263
2024-08-13 15:00,190.3168
2024-08-13 15:30,190.3099
2024-08-13 16:00,190.3098
2024-08-13 16:30,190.3096
2024-08-13 17:00,190.3094
2024-08-13 17:30,190.3028
2024-08-13 18:00,190.2787
2024-08-13 18:30,190.253
2024-08-13 19:00,190.2475
2024-08-13 19:30,190.2534
2024-08-14 04:00,190.2647
2024-08-14 04:30,190.2572
2024-08-14 05:00,190.259
2024-08-14 05:30,190.2684
2024-08-14 06:00,190.2617
2024-08-14 06:30,190.258
2024-08-14 07:00,190.2589
2024-08-14 07:30,190.2642
2024-08-14 08:00,190.2929
2024-08-14 08:30,190.3208
2024-08-14 09:00,190.3248
2024-08-14 09:30,190.3484
2024-08-14 10:00,190.3728
2024-08-14 10:30,190.3953
2024-08-14 11:00,190.4251
2024-08-14 11:30,190.4648
2024-08-14 12:00,190.5105
